,index,J_true,J_obs,Q_true,Q_obs
1128,1728,0.0,0.00047776149891555925,0.0008631981029332127,0.0008050022927460199
1129,1729,0.0,5.04055968165573e-05,0.0008542064560276584,0.0008276942494525254
1130,1730,0.0,0.00033567643714251265,0.0008453084721107036,0.0008231146103958233
1131,1731,0.0,0.0002238694822043049,0.0008365031755262172,0.0008271289823530428
1132,1732,0.0,0.0004454113609254809,0.0008277896007811525,0.000844622244819947
1133,1733,0.0,0.0002161319654931518,0.0008191667924396822,0.0008265453120025167
1134,1734,0.0,0.0005753677632798518,0.0008106338050184355,0.000705995944319877
1135,1735,0.0,0.0008637445768384913,0.0008021897028828268,0.0007814036504521485
1136,1736,0.0,4.100129214313311e-05,0.0007938335601444641,0.0008679220700752389
1137,1737,0.0,2.895358597790079e-05,0.0007855644605596259,0.0006942293591278768
1138,1738,0.0,0.0004158145629549039,0.0007773814974287965,0.0007666183537532391
1139,1739,0.0,0.000262441339168374,0.0007692837734972466,0.0007677312589098415
1140,1740,0.0,0.00014494925046731362,0.0007612704008566503,0.000724445425611188
1141,1741,0.0,0.00023568585337454192,0.0007533405008477268,0.0007447848145169009
1142,1742,0.0,0.0005202447740707909,0.0007454932039638964,0.0007439784741167446
1143,1743,0.0,8.870999887216816e-05,0.0007377276497559391,0.0007959628228627275
1144,1744,0.0,0.0005512508917385849,0.0007300429867376482,0.0006640324184255059
1145,1745,0.0,0.000872676544102755,0.0007224383722924644,0.0007514690962409686
1146,1746,0.0,0.00011951941766000336,0.0007149129725810845,0.0006818737767965632
1147,1747,0.0,0.00016358568535569337,0.0007074659624500316,0.000771569414462961
1148,1748,0.0,0.0007828726456833602,0.0007000965253411771,0.0006767827703575996
1149,1749,0.0,0.00010856840539212324,0.0006928038532022066,0.0007398425009329372
1150,1750,0.0,0.0005515187902716062,0.000685587146398017,0.0006437680049212928
